order_id,order_date,ship_date,delivery_date,warehouse_id,destination_region,product_category,carrier,shipping_cost,delivery_status
ORD-10253,2025-01-09,2025-01-10,2025-01-18,IL-04,Midwest,Electronics,USPS,26.96,On-Time
ORD-10254,2025-04-09,2025-04-10,2025-04-17,TX-03,West,Sports,UPS,21.31,On-Time
ORD-10255,2025-05-27,2025-05-28,2025-06-04,TX-03,Midwest,Home & Kitchen,FedEx,21.87,Late
ORD-10256,2025-02-17,2025-02-18,2025-02-21,CA-02,Northeast,Beauty,UPS,,On-Time
ORD-10257,2025-05-11,2025-05-13,2025-05-17,NY-01,South,Electronics,USPS,5.72,On-Time
ORD-10258,2025-05-28,2025-05-29,2025-06-01,IL-04,Midwest,Beauty,FedEx,8.76,On-Time
ORD-10259,2025-06-01,2025-06-05,2025-06-08,CA-02,South,Home & Kitchen,FedEx,27.73,On-Time
ORD-10260,2025-02-23,2025-02-25,2025-03-01,IL-04,South,Apparel,FedEx,11.76,On-Time
ORD-10261,2025-04-30,2025-05-02,2025-05-09,CA-02,South,Home & Kitchen,USPS,,On-Time
ORD-10262,2025-06-10,2025-06-12,2025-06-17,IL-04,Midwest,Sports,UPS,17.35,Late
ORD-10263,2025-06-01,2025-06-03,2025-06-09,NY-01,Midwest,Beauty,USPS,9.41,On-Time
ORD-10264,2025-04-26,2025-04-30,2025-05-03,NY-01,Midwest,Beauty,FedEx,15.58,On-Time
ORD-10265,2025-03-16,2025-03-17,2025-03-20,NY-01,Northeast,Apparel,FedEx,21.07,On-Time
ORD-10266,2025-04-23,2025-04-24,2025-04-28,NY-01,Midwest,Apparel,UPS,6.59,On-Time
ORD-10267,2025-06-13,2025-06-16,2025-06-20,TX-03,Northeast,Electronics,UPS,11.38,On-Time
ORD-10268,2025-06-15,2025-06-16,2025-06-20,TX-03,Midwest,Home & Kitchen,FedEx,19.57,On-Time
ORD-10269,2025-04-14,2025-04-15,2025-04-23,IL-04,Midwest,Sports,FedEx,18.97,Late
ORD-10270,2025-03-25,2025-03-26,2025-03-27,CA-02,South,Electronics,FedEx,41.02,On-Time
ORD-10271,2025-04-22,2025-04-23,2025-04-26,TX-03,West,Home & Kitchen,FedEx,42.95,On-Time
ORD-10272,2025-04-09,2025-04-11,2025-04-15,CA-02,South,Apparel,FedEx,13.7,On-Time
ORD-10273,2025-06-02,2025-06-03,2025-06-06,IL-04,Midwest,Sports,DHL,,On-Time
ORD-10274,2025-04-03,2025-04-07,2025-04-10,CA-02,West,Apparel,UPS,33.54,On-Time
ORD-10275,2025-05-26,2025-05-29,2025-06-04,NY-01,West,Apparel,UPS,41.21,Late
ORD-10276,2025-05-08,2025-05-10,2025-05-12,NY-01,Northeast,Beauty,UPS,48.37,On-Time
ORD-10277,2025-04-20,2025-04-22,2025-04-24,TX-03,West,Home & Kitchen,FedEx,5.31,On-Time
ORD-10278,2025-03-23,2025-03-27,2025-03-29,IL-04,Northeast,Electronics,FedEx,23.62,On-Time
ORD-10279,2025-02-23,2025-02-24,2025-02-28,TX-03,South,Beauty,UPS,38.03,On-Time
ORD-10280,2025-06-12,2025-06-16,2025-06-20,TX-03,Northeast,Home & Kitchen,UPS,42.29,On-Time
ORD-10281,2025-06-18,2025-06-21,2025-06-25,TX-03,Midwest,Home & Kitchen,FedEx,7.8,On-Time
ORD-10282,2025-06-10,2025-06-13,2025-06-19,IL-04,West,Home & Kitchen,USPS,35.63,On-Time
ORD-10283,2025-03-09,2025-03-11,2025-03-16,NY-01,Midwest,Sports,UPS,18.0,On-Time
ORD-10284,2025-02-02,2025-02-03,2025-02-05,NY-01,West,Beauty,FedEx,8.36,On-Time
ORD-10285,2025-05-22,2025-05-24,2025-05-28,TX-03,West,Electronics,FedEx,27.01,On-Time
ORD-10286,2025-01-21,2025-01-24,2025-01-26,CA-02,South,Beauty,UPS,12.12,On-Time
ORD-10287,2025-02-17,2025-02-18,2025-02-20,NY-01,Northeast,Apparel,USPS,38.17,On-Time
ORD-10288,2025-05-28,2025-05-31,2025-06-03,NY-01,South,Home & Kitchen,FedEx,38.36,On-Time
ORD-10289,2025-05-08,2025-05-09,2025-05-12,IL-04,Northeast,Apparel,FedEx,42.89,On-Time
ORD-10290,2025-05-16,2025-05-17,2025-05-20,NY-01,South,Beauty,UPS,21.99,On-Time
ORD-10291,2025-05-15,2025-05-16,2025-05-19,NY-01,South,Electronics,FedEx,,On-Time
ORD-10292,2025-05-25,2025-05-26,2025-05-28,TX-03,West,Apparel,UPS,16.69,On-Time
ORD-10293,2025-05-08,2025-05-10,2025-05-14,TX-03,South,Apparel,UPS,26.05,On-Time
ORD-10294,2025-02-02,2025-02-03,2025-02-06,IL-04,South,Sports,FedEx,36.23,On-Time
ORD-10295,2025-06-25,2025-06-30,2025-07-07,IL-04,Northeast,Beauty,FedEx,22.19,Late
ORD-10296,2025-04-25,2025-04-27,2025-05-02,CA-02,South,Apparel,UPS,29.12,On-Time
ORD-10297,2025-04-29,2025-04-30,2025-05-02,NY-01,West,Beauty,FedEx,28.59,On-Time
ORD-10298,2025-01-22,2025-01-24,2025-01-27,TX-03,South,Electronics,FedEx,12.42,On-Time
ORD-10299,2025-06-07,2025-06-11,2025-06-18,TX-03,Midwest,Apparel,USPS,33.04,On-Time
ORD-10300,2025-02-07,2025-02-10,2025-02-13,NY-01,Midwest,Electronics,FedEx,24.77,On-Time
ORD-10301,2025-04-19,2025-04-20,2025-04-23,IL-04,Northeast,Apparel,UPS,41.36,On-Time
ORD-10302,2025-02-20,2025-02-24,2025-02-27,TX-03,Northeast,Home & Kitchen,FedEx,36.08,On-Time
ORD-10303,2025-01-08,2025-01-11,2025-01-14,IL-04,Midwest,Sports,UPS,10.02,On-Time
ORD-10304,2025-01-27,2025-01-28,2025-02-01,TX-03,South,Sports,FedEx,26.99,On-Time
ORD-10305,2025-01-27,2025-01-28,2025-01-31,TX-03,South,Sports,DHL,36.61,On-Time
ORD-10306,2025-01-21,2025-01-23,2025-01-26,CA-02,Northeast,Electronics,USPS,8.92,On-Time
ORD-10307,2025-01-30,2025-01-31,2025-02-06,TX-03,West,Beauty,FedEx,40.66,Late
ORD-10308,2025-04-07,2025-04-10,2025-04-14,NY-01,South,Sports,UPS,14.99,On-Time
ORD-10309,2025-01-28,2025-01-29,2025-01-31,NY-01,Midwest,Apparel,UPS,27.64,On-Time
ORD-10310,2025-04-21,2025-04-25,2025-04-29,NY-01,West,Apparel,UPS,47.33,On-Time
ORD-10311,2025-03-02,2025-03-04,2025-03-11,IL-04,West,Home & Kitchen,USPS,30.71,Late
ORD-10312,2025-02-17,2025-02-18,2025-02-21,TX-03,South,Electronics,UPS,24.08,On-Time
ORD-10313,2025-05-27,2025-05-28,2025-05-30,IL-04,West,Apparel,FedEx,5.31,On-Time
ORD-10314,2025-01-04,2025-01-06,2025-01-10,CA-02,Northeast,Apparel,UPS,11.0,On-Time
ORD-10315,2025-02-04,2025-02-07,2025-02-08,TX-03,West,Home & Kitchen,FedEx,31.04,On-Time
ORD-10316,2025-02-18,2025-02-21,2025-02-26,NY-01,Northeast,Home & Kitchen,USPS,27.22,On-Time
ORD-10317,2025-01-17,2025-01-18,2025-01-21,CA-02,South,Beauty,UPS,21.37,On-Time
ORD-10318,2025-06-21,2025-06-22,2025-06-25,CA-02,West,Beauty,FedEx,46.54,On-Time
ORD-10319,2025-06-07,2025-06-08,2025-06-09,TX-03,Midwest,Beauty,FedEx,19.96,On-Time
ORD-10320,2025-02-15,2025-02-17,2025-02-24,NY-01,Midwest,Apparel,USPS,29.17,On-Time
ORD-10321,2025-04-27,2025-04-28,2025-05-07,IL-04,Northeast,Home & Kitchen,USPS,30.59,Late
ORD-10322,2025-01-06,2025-01-08,2025-01-14,TX-03,Northeast,Electronics,UPS,,On-Time
ORD-10323,2025-04-09,2025-04-11,2025-04-14,NY-01,South,Beauty,FedEx,26.49,On-Time
ORD-10324,2025-05-04,2025-05-08,2025-05-12,CA-02,West,Sports,UPS,20.17,On-Time
ORD-10325,2025-02-06,2025-02-07,2025-02-10,TX-03,Northeast,Apparel,FedEx,45.89,On-Time
ORD-10326,2025-01-24,2025-01-25,2025-01-29,CA-02,Northeast,Electronics,FedEx,25.29,On-Time
ORD-10327,2025-04-03,2025-04-05,2025-04-08,NY-01,South,Apparel,FedEx,28.78,On-Time
ORD-10328,2025-02-15,2025-02-17,2025-02-20,IL-04,West,Beauty,FedEx,34.54,On-Time
ORD-10329,2025-04-05,2025-04-06,2025-04-11,IL-04,West,Apparel,UPS,8.04,On-Time
ORD-10330,2025-04-09,2025-04-13,2025-04-16,CA-02,Northeast,Beauty,DHL,40.16,On-Time
ORD-10331,2025-04-26,2025-04-29,2025-05-08,CA-02,West,Apparel,UPS,28.06,Late
ORD-10332,2025-06-09,2025-06-10,2025-06-13,CA-02,West,Beauty,FedEx,34.57,On-Time
ORD-10333,2025-06-10,2025-06-11,2025-06-16,TX-03,West,Home & Kitchen,UPS,39.74,On-Time
ORD-10334,2025-03-08,2025-03-10,2025-03-15,NY-01,Midwest,Home & Kitchen,UPS,44.33,On-Time
ORD-10335,2025-05-08,2025-05-11,2025-05-15,CA-02,West,Home & Kitchen,FedEx,22.65,On-Time
ORD-10336,2025-01-18,2025-01-19,2025-01-22,CA-02,Midwest,Home & Kitchen,DHL,41.51,On-Time
ORD-10337,2025-01-25,2025-01-27,2025-01-30,CA-02,West,Home & Kitchen,UPS,16.65,On-Time
ORD-10338,2025-02-23,2025-02-25,2025-02-27,IL-04,West,Sports,DHL,34.72,On-Time
ORD-10339,2025-02-27,2025-02-28,2025-03-02,CA-02,West,Apparel,UPS,9.62,On-Time
ORD-10340,2025-03-08,2025-03-10,2025-03-17,NY-01,Northeast,Home & Kitchen,UPS,5.9,Late
ORD-10341,2025-04-14,2025-04-18,2025-04-23,IL-04,Northeast,Sports,FedEx,9.31,On-Time
ORD-10342,2025-06-23,2025-06-24,2025-06-28,NY-01,Midwest,Sports,UPS,19.37,On-Time
ORD-10343,2025-01-24,2025-01-25,2025-02-03,IL-04,West,Apparel,FedEx,6.4,Late
ORD-10344,2025-04-24,2025-04-26,2025-04-30,IL-04,Midwest,Apparel,USPS,33.37,On-Time
ORD-10345,2025-02-01,2025-02-05,2025-02-15,TX-03,West,Beauty,USPS,19.24,Late
ORD-10346,2025-06-24,2025-06-29,2025-07-01,IL-04,South,Beauty,USPS,38.14,On-Time
ORD-10347,2025-03-27,2025-03-29,2025-04-03,IL-04,Midwest,Home & Kitchen,USPS,7.07,On-Time
ORD-10348,2025-05-31,2025-06-03,2025-06-07,NY-01,Northeast,Electronics,USPS,14.75,On-Time
ORD-10349,2025-05-07,2025-05-09,2025-05-16,NY-01,South,Beauty,FedEx,23.36,Late
ORD-10350,2025-06-04,2025-06-06,2025-06-11,CA-02,Northeast,Electronics,UPS,22.22,On-Time
ORD-10351,2025-05-10,2025-05-11,2025-05-13,TX-03,South,Beauty,UPS,10.89,On-Time
ORD-10352,2025-01-17,2025-01-18,2025-01-21,IL-04,South,Sports,UPS,49.74,On-Time
ORD-10353,2025-04-14,2025-04-15,2025-04-20,TX-03,South,Sports,USPS,17.8,On-Time
ORD-10354,2025-06-10,2025-06-12,2025-06-18,CA-02,Midwest,Sports,FedEx,37.45,Late
ORD-10355,2025-05-17,2025-05-18,2025-05-20,TX-03,Midwest,Electronics,FedEx,14.9,On-Time
ORD-10356,2025-02-12,2025-02-16,2025-02-18,IL-04,Northeast,Home & Kitchen,DHL,44.5,On-Time
ORD-10357,2025-06-25,2025-06-26,2025-06-29,NY-01,Midwest,Beauty,UPS,22.45,On-Time
ORD-10358,2025-02-08,2025-02-09,2025-02-12,TX-03,Northeast,Beauty,FedEx,45.54,On-Time
ORD-10359,2025-06-19,2025-06-21,2025-06-23,IL-04,West,Electronics,USPS,20.38,On-Time
ORD-10360,2025-01-26,2025-01-29,2025-01-31,CA-02,Northeast,Sports,DHL,5.39,On-Time
ORD-10361,2025-04-09,2025-04-10,2025-04-15,IL-04,Northeast,Home & Kitchen,FedEx,28.27,On-Time
ORD-10362,2025-02-19,2025-02-20,2025-02-23,TX-03,Midwest,Beauty,USPS,28.62,On-Time
ORD-10363,2025-06-02,2025-06-07,2025-06-10,IL-04,Northeast,Home & Kitchen,DHL,10.39,On-Time
ORD-10364,2025-06-01,2025-06-02,2025-06-04,IL-04,Midwest,Home & Kitchen,DHL,15.57,On-Time
ORD-10365,2025-01-13,2025-01-14,2025-01-17,TX-03,Northeast,Apparel,DHL,40.26,On-Time
ORD-10366,2025-03-01,2025-03-04,2025-03-10,TX-03,West,Home & Kitchen,UPS,6.65,On-Time
ORD-10367,2025-05-15,2025-05-16,2025-05-19,CA-02,Midwest,Apparel,UPS,27.03,On-Time
ORD-10368,2025-02-26,2025-02-28,2025-03-03,IL-04,Midwest,Electronics,FedEx,28.87,On-Time
ORD-10369,2025-02-05,2025-02-06,2025-02-07,NY-01,West,Sports,FedEx,35.99,On-Time
ORD-10370,2025-06-22,2025-06-23,2025-06-26,TX-03,Midwest,Apparel,UPS,6.69,On-Time
ORD-10371,2025-01-20,2025-01-21,2025-01-22,IL-04,Northeast,Home & Kitchen,UPS,31.35,On-Time
ORD-10372,2025-03-06,2025-03-07,2025-03-08,NY-01,South,Sports,FedEx,5.14,On-Time
ORD-10373,2025-01-08,2025-01-09,2025-01-11,NY-01,Midwest,Home & Kitchen,UPS,16.93,On-Time
ORD-10374,2025-05-24,2025-05-25,2025-05-28,IL-04,South,Home & Kitchen,FedEx,27.49,On-Time
ORD-10375,2025-05-22,2025-05-25,2025-05-31,IL-04,Northeast,Apparel,USPS,46.01,On-Time
ORD-10376,2025-04-25,2025-04-26,2025-04-29,IL-04,West,Electronics,FedEx,10.7,On-Time
ORD-10377,2025-05-23,2025-05-25,2025-05-28,NY-01,Midwest,Home & Kitchen,UPS,12.62,On-Time
ORD-10378,2025-04-02,2025-04-06,2025-04-10,IL-04,South,Apparel,UPS,35.12,On-Time
ORD-10379,2025-04-08,2025-04-10,2025-04-13,TX-03,West,Home & Kitchen,FedEx,21.87,On-Time
ORD-10380,2025-03-07,2025-03-08,2025-03-11,NY-01,West,Sports,DHL,33.05,On-Time
ORD-10381,2025-02-01,2025-02-05,,TX-03,Midwest,Electronics,UPS,49.89,Lost
ORD-10382,2025-03-27,2025-03-28,2025-03-30,TX-03,South,Home & Kitchen,FedEx,49.41,On-Time
ORD-10383,2025-02-20,2025-02-21,,IL-04,Midwest,Electronics,FedEx,20.92,Lost
ORD-10384,2025-06-02,2025-06-05,2025-06-08,TX-03,Northeast,Electronics,FedEx,27.68,On-Time
ORD-10385,2025-03-04,2025-03-06,2025-03-11,IL-04,West,Sports,FedEx,45.71,Late
ORD-10386,2025-05-05,2025-05-07,2025-05-11,NY-01,South,Sports,UPS,9.15,On-Time
ORD-10387,2025-05-30,2025-05-31,2025-06-05,TX-03,Midwest,Beauty,UPS,25.35,On-Time
ORD-10388,2025-02-27,2025-03-01,2025-03-10,IL-04,West,Electronics,USPS,21.99,On-Time
ORD-10389,2025-02-27,2025-02-28,2025-03-04,CA-02,Midwest,Home & Kitchen,UPS,18.27,On-Time
ORD-10390,2025-03-27,2025-03-31,2025-04-03,IL-04,South,Sports,FedEx,49.74,On-Time
ORD-10391,2025-02-18,2025-02-19,2025-02-21,CA-02,Northeast,Home & Kitchen,FedEx,38.01,On-Time
ORD-10392,2025-06-29,2025-07-03,2025-07-06,IL-04,Northeast,Electronics,UPS,22.49,On-Time
ORD-10393,2025-06-19,2025-06-21,2025-06-29,CA-02,Northeast,Sports,FedEx,42.31,Late
ORD-10394,2025-03-11,2025-03-14,2025-03-16,TX-03,Midwest,Beauty,FedEx,27.03,On-Time
ORD-10395,2025-01-15,2025-01-18,2025-01-24,CA-02,West,Electronics,USPS,44.28,On-Time
ORD-10396,2025-02-23,2025-02-25,2025-02-27,TX-03,Northeast,Home & Kitchen,FedEx,16.99,On-Time
ORD-10397,2025-04-11,2025-04-12,2025-04-16,TX-03,Northeast,Beauty,USPS,15.06,On-Time
ORD-10398,2025-01-08,2025-01-09,2025-01-17,IL-04,Northeast,Electronics,FedEx,16.13,Late
ORD-10399,2025-02-22,2025-02-23,2025-02-24,TX-03,Northeast,Sports,DHL,29.23,On-Time
ORD-10400,2025-03-01,2025-03-05,2025-03-08,NY-01,South,Electronics,UPS,18.11,On-Time
ORD-10401,2025-04-18,2025-04-21,2025-04-28,CA-02,South,Apparel,USPS,11.62,On-Time
ORD-10402,2025-01-05,2025-01-07,2025-01-16,IL-04,West,Home & Kitchen,FedEx,49.76,Late
ORD-10403,2025-04-13,2025-04-14,2025-04-17,TX-03,South,Sports,USPS,45.52,On-Time
ORD-10404,2025-01-06,2025-01-07,2025-01-11,CA-02,South,Sports,USPS,33.58,On-Time
ORD-10405,2025-04-19,2025-04-21,2025-04-25,CA-02,South,Apparel,UPS,45.12,On-Time
ORD-10406,2025-04-26,2025-04-28,2025-05-01,NY-01,Midwest,Beauty,UPS,47.1,On-Time
ORD-10407,2025-04-04,2025-04-07,2025-04-18,CA-02,South,Sports,USPS,35.42,Late
ORD-10408,2025-02-16,2025-02-21,2025-02-23,IL-04,Midwest,Beauty,FedEx,28.34,On-Time
ORD-10409,2025-04-09,2025-04-10,2025-04-12,IL-04,Midwest,Beauty,UPS,44.69,On-Time
ORD-10410,2025-02-24,2025-02-26,2025-03-08,TX-03,South,Beauty,USPS,30.55,On-Time
ORD-10411,2025-06-17,2025-06-19,2025-06-23,TX-03,Midwest,Electronics,UPS,10.71,On-Time
ORD-10412,2025-02-21,2025-02-22,2025-02-25,IL-04,Northeast,Apparel,FedEx,21.51,On-Time
ORD-10413,2025-05-24,2025-05-25,2025-05-31,CA-02,West,Home & Kitchen,UPS,25.07,On-Time
ORD-10414,2025-01-13,2025-01-14,2025-01-20,CA-02,South,Apparel,USPS,47.09,On-Time
ORD-10415,2025-04-24,2025-04-28,2025-05-02,NY-01,South,Sports,FedEx,34.66,On-Time
ORD-10416,2025-05-04,2025-05-06,2025-05-12,TX-03,West,Apparel,FedEx,44.39,Late
ORD-10417,2025-04-16,2025-04-18,2025-04-22,CA-02,South,Home & Kitchen,FedEx,39.09,On-Time
ORD-10418,2025-06-07,2025-06-11,2025-06-18,CA-02,South,Electronics,USPS,18.94,On-Time
ORD-10419,2025-05-27,2025-05-30,2025-06-02,TX-03,West,Sports,FedEx,37.34,On-Time
ORD-10420,2025-05-25,2025-05-26,2025-05-31,IL-04,Midwest,Electronics,UPS,13.79,On-Time
ORD-10421,2025-04-30,2025-05-02,2025-05-06,CA-02,Northeast,Sports,UPS,23.37,On-Time
ORD-10422,2025-03-04,2025-03-06,2025-03-08,NY-01,Midwest,Home & Kitchen,USPS,41.27,On-Time
ORD-10423,2025-01-19,2025-01-22,2025-01-25,CA-02,Northeast,Electronics,DHL,32.54,On-Time
ORD-10424,2025-04-02,2025-04-05,2025-04-07,CA-02,West,Home & Kitchen,FedEx,42.14,On-Time
ORD-10425,2025-02-27,2025-03-01,2025-03-02,NY-01,Midwest,Home & Kitchen,FedEx,16.46,On-Time
ORD-10426,2025-03-31,2025-04-01,2025-04-03,IL-04,Midwest,Apparel,USPS,38.74,On-Time
ORD-10427,2025-04-27,2025-04-30,2025-05-04,NY-01,Northeast,Sports,FedEx,14.1,On-Time
ORD-10428,2025-03-03,2025-03-04,2025-03-06,NY-01,Northeast,Beauty,FedEx,29.54,On-Time
ORD-10429,2025-01-23,2025-01-24,2025-01-31,TX-03,Northeast,Beauty,USPS,24.51,On-Time
ORD-10430,2025-05-07,2025-05-08,2025-05-10,CA-02,Northeast,Electronics,DHL,30.04,On-Time
ORD-10431,2025-05-17,2025-05-18,2025-05-22,IL-04,South,Home & Kitchen,UPS,11.1,On-Time
ORD-10432,2025-05-20,2025-05-21,2025-05-23,CA-02,West,Apparel,FedEx,21.26,On-Time
ORD-10433,2025-05-09,2025-05-12,2025-05-15,IL-04,Northeast,Sports,UPS,35.01,On-Time
ORD-10434,2025-02-27,2025-03-03,2025-03-06,NY-01,Midwest,Electronics,FedEx,30.13,On-Time
ORD-10435,2025-05-02,2025-05-03,2025-05-08,TX-03,Midwest,Home & Kitchen,USPS,29.7,On-Time
ORD-10436,2025-01-01,2025-01-02,2025-01-09,NY-01,Midwest,Beauty,USPS,27.99,On-Time
ORD-10437,2025-02-03,2025-02-04,2025-02-12,CA-02,Northeast,Beauty,USPS,47.47,Late
ORD-10438,2025-04-06,2025-04-07,2025-04-11,TX-03,West,Sports,FedEx,47.06,On-Time
ORD-10439,2025-05-06,2025-05-07,2025-05-12,TX-03,South,Sports,UPS,21.21,On-Time
ORD-10440,2025-04-28,2025-05-02,2025-05-04,CA-02,Northeast,Sports,FedEx,20.84,On-Time
ORD-10441,2025-02-17,2025-02-18,2025-02-21,IL-04,Northeast,Electronics,FedEx,29.97,On-Time
ORD-10442,2025-03-30,2025-04-01,2025-04-05,TX-03,South,Sports,USPS,9.3,On-Time
ORD-10443,2025-04-27,2025-04-28,2025-04-29,IL-04,West,Electronics,FedEx,18.64,On-Time
ORD-10444,2025-05-09,2025-05-13,2025-05-17,IL-04,Northeast,Apparel,UPS,15.39,On-Time
ORD-10445,2025-01-16,2025-01-19,2025-01-23,IL-04,Midwest,Home & Kitchen,UPS,15.05,On-Time
ORD-10446,2025-03-10,2025-03-14,2025-03-17,TX-03,Midwest,Beauty,DHL,33.73,On-Time
ORD-10447,2025-01-22,2025-01-25,2025-01-30,NY-01,Northeast,Electronics,USPS,22.3,On-Time
ORD-10448,2025-04-03,2025-04-04,2025-04-11,TX-03,West,Home & Kitchen,USPS,12.7,On-Time
ORD-10449,2025-03-17,2025-03-18,2025-03-19,NY-01,Midwest,Sports,UPS,44.94,On-Time
ORD-10450,2025-06-03,2025-06-05,2025-06-06,TX-03,Midwest,Beauty,FedEx,44.34,On-Time
ORD-10451,2025-05-24,2025-05-25,2025-05-28,NY-01,South,Electronics,UPS,43.81,On-Time
ORD-10452,2025-06-28,2025-06-30,2025-07-04,NY-01,West,Sports,UPS,22.58,On-Time
ORD-10453,2025-03-27,2025-03-28,2025-03-31,TX-03,Northeast,Home & Kitchen,UPS,7.56,On-Time
ORD-10454,2025-01-29,2025-01-30,2025-02-03,IL-04,South,Apparel,UPS,9.8,On-Time
ORD-10455,2025-03-10,2025-03-12,2025-03-18,IL-04,South,Home & Kitchen,UPS,17.42,On-Time
ORD-10456,2025-02-16,2025-02-18,2025-02-22,NY-01,South,Electronics,FedEx,14.9,On-Time
ORD-10457,2025-04-04,2025-04-07,2025-04-10,CA-02,West,Apparel,FedEx,44.33,On-Time
ORD-10458,2025-05-24,2025-05-25,2025-06-01,CA-02,West,Apparel,UPS,49.39,Late
ORD-10459,2025-06-25,2025-06-27,2025-06-29,TX-03,West,Sports,UPS,,On-Time
ORD-10460,2025-03-26,2025-03-27,2025-04-02,TX-03,Northeast,Home & Kitchen,UPS,37.84,On-Time
ORD-10461,2025-02-08,2025-02-09,2025-02-12,TX-03,West,Electronics,UPS,31.49,On-Time
ORD-10462,2025-04-10,2025-04-12,2025-04-16,CA-02,South,Apparel,FedEx,39.65,On-Time
ORD-10463,2025-02-02,2025-02-03,2025-02-07,IL-04,Midwest,Sports,USPS,47.62,On-Time
ORD-10464,2025-04-11,2025-04-12,2025-04-17,TX-03,Northeast,Apparel,USPS,32.06,On-Time
ORD-10465,2025-01-23,2025-01-24,2025-01-27,TX-03,Northeast,Home & Kitchen,UPS,11.96,On-Time
ORD-10466,2025-01-10,2025-01-11,2025-01-14,IL-04,Northeast,Beauty,UPS,12.37,On-Time
ORD-10467,2025-03-10,2025-03-11,2025-03-12,NY-01,South,Electronics,UPS,31.27,On-Time
ORD-10468,2025-04-10,2025-04-11,2025-04-18,TX-03,West,Beauty,USPS,20.01,Late
ORD-10469,2025-02-03,2025-02-04,2025-02-10,CA-02,South,Home & Kitchen,USPS,45.96,On-Time
ORD-10470,2025-06-29,2025-06-30,2025-07-04,CA-02,Midwest,Beauty,UPS,32.52,On-Time
ORD-10471,2025-05-18,2025-05-20,2025-05-23,TX-03,West,Home & Kitchen,UPS,35.44,On-Time
ORD-10472,2025-05-27,2025-05-28,2025-05-31,CA-02,Midwest,Home & Kitchen,UPS,5.26,On-Time
ORD-10473,2025-04-06,2025-04-07,2025-04-10,IL-04,Northeast,Sports,UPS,27.45,On-Time
ORD-10474,2025-01-01,2025-01-02,2025-01-06,NY-01,Northeast,Beauty,UPS,24.4,On-Time
ORD-10475,2025-03-10,2025-03-12,2025-03-16,NY-01,South,Apparel,UPS,36.76,On-Time
ORD-10476,2025-01-04,2025-01-08,2025-01-15,TX-03,West,Home & Kitchen,UPS,22.22,Late
ORD-10477,2025-01-16,2025-01-19,2025-01-23,TX-03,Northeast,Beauty,FedEx,48.95,On-Time
ORD-10478,2025-01-24,2025-01-27,2025-01-29,NY-01,South,Apparel,DHL,35.16,On-Time
ORD-10479,2025-03-21,2025-03-23,2025-03-29,NY-01,Midwest,Electronics,USPS,34.7,On-Time
ORD-10480,2025-01-02,2025-01-04,2025-01-09,TX-03,South,Apparel,UPS,,Late
ORD-10481,2025-05-08,2025-05-10,2025-05-13,CA-02,West,Beauty,UPS,49.78,On-Time
ORD-10482,2025-06-09,2025-06-10,2025-06-11,TX-03,West,Beauty,FedEx,13.9,On-Time
ORD-10483,2025-03-25,2025-03-26,2025-03-30,IL-04,West,Apparel,FedEx,41.47,On-Time
ORD-10484,2025-06-01,2025-06-02,2025-06-04,TX-03,Northeast,Apparel,FedEx,12.3,On-Time
ORD-10485,2025-05-20,2025-05-24,2025-05-27,TX-03,South,Home & Kitchen,UPS,25.57,On-Time
ORD-10486,2025-06-27,2025-06-29,2025-07-08,TX-03,Midwest,Beauty,USPS,9.51,Late
ORD-10487,2025-06-12,2025-06-15,2025-06-19,TX-03,West,Home & Kitchen,UPS,33.05,On-Time
ORD-10488,2025-05-04,2025-05-05,2025-05-08,TX-03,South,Home & Kitchen,UPS,26.08,On-Time
ORD-10489,2025-02-02,2025-02-04,2025-02-12,TX-03,Northeast,Electronics,UPS,,Late
ORD-10490,2025-06-10,2025-06-11,2025-06-14,CA-02,Midwest,Beauty,FedEx,35.51,On-Time
ORD-10491,2025-06-28,2025-06-29,2025-07-02,TX-03,Midwest,Home & Kitchen,FedEx,32.87,On-Time
ORD-10492,2025-06-20,2025-06-23,2025-06-25,NY-01,Midwest,Electronics,USPS,18.23,On-Time
ORD-10493,2025-04-11,2025-04-13,2025-04-15,TX-03,Northeast,Home & Kitchen,DHL,,On-Time
ORD-10494,2025-01-12,2025-01-13,2025-01-17,CA-02,West,Home & Kitchen,UPS,29.83,On-Time
ORD-10495,2025-03-08,2025-03-11,2025-03-13,IL-04,Northeast,Beauty,UPS,27.04,On-Time
ORD-10496,2025-03-06,2025-03-07,2025-03-09,NY-01,Midwest,Apparel,DHL,49.42,On-Time
ORD-10497,2025-06-10,2025-06-15,2025-06-18,TX-03,South,Apparel,FedEx,17.76,On-Time
ORD-10498,2025-06-17,2025-06-18,2025-06-23,TX-03,Midwest,Beauty,USPS,28.76,On-Time
ORD-10499,2025-03-15,2025-03-16,2025-03-21,NY-01,South,Apparel,UPS,35.7,On-Time
ORD-10500,2025-02-12,2025-02-13,2025-02-14,TX-03,Northeast,Sports,UPS,10.64,On-Time
ORD-10501,2025-02-13,2025-02-14,2025-02-19,CA-02,Northeast,Apparel,FedEx,20.94,Late
ORD-10502,2025-01-29,2025-01-30,2025-02-03,TX-03,Northeast,Home & Kitchen,UPS,41.08,On-Time
ORD-10503,2025-05-21,2025-05-23,2025-05-30,IL-04,South,Home & Kitchen,USPS,15.65,On-Time
ORD-10504,2025-01-12,2025-01-16,2025-01-19,CA-02,Northeast,Electronics,FedEx,27.2,On-Time
